Lawinencode;TEZCode;meanExpo;meanSlope;stdDevSlope;MinSlope;MaxSlope;Altitude
70903211;70903211374;28.21825854850778;40.2221;8.8642;17.7738;69.5909;2373.9385
70903211;70903211375;22.7961885832552;37.2643;3.8375;29.1425;47.7109;2472.4597
70903211;70903211376;61.27775625721775;34.2711;5.5265;24.7503;53.5351;2444.6963
70903211;70903211377;96.10574222012353;34.7395;6.4738;21.3835;57.0854;2434.0972
70903209;70903209378;110.7601531785057;39.1225;4.2975;22.7333;44.9763;2205.6028
70903209;70903209379;57.42650797804666;36.9633;5.0363;18.8548;46.6182;2207.4241
70903209;70903209380;112.4814947360866;46.6513;4.6555;34.6236;58.9459;2146.5164
70903209;70903209381;56.35977724914576;42.4972;4.4772;31.9932;50.2839;2140.4187
70903209;70903209382;96.4989089562543;44.019;4.2097;34.3445;51.347;2080.7871
70903209;70903209383;95.15353717811587;46.3156;4.0256;32.6811;54.6495;2030.0872
70903209;70903209384;51.40680816932667;40.2028;4.7276;28.4474;49.5826;2080.093
70903209;70903209385;56.11564437668301;39.7772;3.3049;32.2302;47.2677;2031.7037
70903213;70903213386;120.2673405007127;37.0367;5.4831;15.8567;47.1087;2126.6865
70903213;70903213387;71.40721196337611;39.5153;3.0085;30.9112;49.9848;2272.9993
70903213;70903213388;80.50640390761137;36.7673;3.8704;17.9366;49.8912;2157.3503
70903213;70903213389;53.37781225691822;44.296;6.1384;29.8651;61.6277;2028.655
70903213;70903213390;118.3165773481806;43.1611;5.4522;27.5451;59.0818;2038.1257
70903213;70903213391;41.83968909245698;38.4015;5.3924;4.0485;47.3992;2239.6902
70903213;70903213392;44.33308646147768;42.2812;4.088;32.439;54.4175;2148.9614
70903215;70903215393;120.8843012372701;42.738;6.3051;22.5985;57.9698;1937.3607
70903215;70903215394;64.90456985118107;41.6158;5.608;26.0027;64.6037;1978.5027
70903215;70903215395;87.37526574987797;41.9229;4.1319;6.4829;50.6911;1848.9513
70903217;70903217396;89.15364005281046;41.4581;3.9127;32.6343;50.6258;1728.5873
70903017;70903017397;14.19038119857618;38.7525;6.5281;26.1422;53.7804;2032.0015
70903219;70903219398;0.424804282024553;45.4328;4.8536;31.1313;58.9522;1874.4584
70903221;70903221399;26.55731059626677;44.5965;3.1319;40.2383;53.4096;1853.6024
70903017;70903017400;348.3030087942307;36.5397;3.3178;23.8972;45.3421;2192.573
70903017;70903017401;337.6713436219808;40.5441;3.7491;34.6531;53.4478;2285.3323
70903017;70903017402;6.823112293752729;39.1807;3.7953;34.0393;55.8214;2194.2021
70903017;70903017403;5.611637788237488;39.8956;2.526;33.7527;46.3685;2276.6555
70903211;70903211404;132.2859414904197;36.0212;4.8996;21.1285;57.1847;2231.5007
70903211;70903211405;117.2940651519734;42.2795;4.4131;34.9534;61.5923;2188.7954
70903019;70903019406;311.1799249222516;38.1205;4.8041;17.614;74.20820000000001;2300.6157
70903078;70903078407;204.2075681650348;44.4481;2.9284;40.8961;52.8768;1731.3041
70912105;70912105408;39.12968895278863;43.2845;5.7272;31.433;61.9903;2597.3083
70903022;70903022409;172.275498119185;45.5965;5.0918;25.3662;57.9779;2805.6536
70912203;70912203410;347.5891588420574;37.5727;4.6512;28.6108;60.5303;2583.6858
70903071;70903071411;34.99975659866195;38.7831;5.0887;6.0428;56.6198;2070.7102
70903071;70903071412;30.47120285012321;42.0837;4.8397;28.4631;57.4717;1970.6752
70903047;70903047001;296.1506223864705;42.7444;5.8399;25.865;63.5309;2649.8159
70903047;70903047002;299.3535378996032;37.6317;4.1873;28.1082;60.5836;2573.8645
70903047;70903047003;310.2835948550594;44.9205;4.3505;31.7008;58.3838;2627.9011
70903047;70903047004;349.3995264370596;39.2585;3.774;27.9577;47.1401;2541.8945
70903047;70903047005;309.9001197356506;35.9951;2.8888;31.0058;50.9472;2583.6558
70903047;70903047006;318.6928658822299;39.7961;5.4535;17.7152;49.7859;2644.062
70903047;70903047007;294.4723350821283;43.7014;6.6432;22.3188;64.68380000000001;2801.6587
70903047;70903047008;294.8236197368824;42.8997;5.9408;25.6401;62.7302;2780.2146
70903047;70903047009;329.4737794921421;43.2607;5.4111;29.6762;60.2216;2779.2678
70903047;70903047010;0.4049104287857688;37.1185;4.5358;25.4275;74.31529999999999;2474.7043
70903047;70903047011;295.6089205832848;40.953;5.0543;30.6033;61.1678;2549.6052
70903047;70903047012;280.1742828219637;41.9545;5.9663;27.3388;64.687;2433.8184
70903047;70903047013;330.1273731966193;37.6322;4.9448;29.8398;58.5742;2373.0894
70903047;70903047014;324.35267363131;40.254;5.9321;22.5736;64.351;2433.9246
70903047;70903047015;237.3136886225242;43.4491;4.7274;28.2836;64.46639999999999;2310.4065
70903047;70903047016;280.8028175277738;45.6199;6.7773;28.5321;68.07250000000001;2292.4604
70903047;70903047017;255.9741011311871;39.0538;6.2078;26.2976;64.53619999999999;2253.1675
70903047;70903047018;283.7765756847205;38.2837;5.3238;28.1158;54.6824;2295.7368
70903047;70903047019;229.4060154396798;36.5954;5.1246;19.6439;49.4057;2131.6772
70903047;70903047020;234.8861383071146;36.8629;5.8386;8.290100000000001;51.1589;2152.7576
70903047;70903047021;252.913311282352;39.8782;5.551;27.3708;58.0254;2141.613
70903047;70903047022;248.8734949531346;37.5853;5.7587;20.8413;57.8075;2214.7949
70903047;70903047023;27.35149155110506;39.4469;5.9418;24.6549;60.3766;2258.4988
70903047;70903047024;24.61061648121782;45.2648;4.251;32.9994;57.0497;2169.6436
70903047;70903047025;359.4973133498073;40.7669;6.3406;30.0567;65.46680000000001;2132.9312
70903047;70903047026;23.40780734933762;45.3282;5.1219;10.6753;55.3665;2227.7715
70903047;70903047027;349.7685034027676;42.3931;4.6206;29.4844;56.3234;2223.429
70903047;70903047028;356.1768634299846;38.9261;4.7804;23.6863;52.3023;2173.4949
70903043;70903043029;3.555878504646273;41.229;3.4949;32.3425;51.91;2462.5554
70903043;70903043030;11.77055802187718;41.1306;5.4375;25.6455;58.7723;2359.9956
70903043;70903043031;358.0378564489812;40.3363;4.6915;28.7893;58.9038;2399.2239
70903043;70903043032;345.2508415562155;36.1319;3.9069;26.5184;48.1343;2231.6838
70903043;70903043033;23.15426380679699;35.4624;5.5495;23.5596;66.4375;2297.6133
70903043;70903043034;338.4894924932805;35.1217;2.4718;28.4585;40.0607;2260.894
70903043;70903043035;351.1860048191774;34.7567;5.8085;17.3951;63.7382;2092.3635
70903043;70903043036;341.4156979030744;39.3363;3.1519;24.1698;53.918;2162.6755
70903043;70903043037;36.8956777985818;35.0898;4.8408;25.405;52.4245;2190.7947
70903041;70903041038;30.91964276080543;37.9058;4.9328;20.6183;52.4716;2162.7561
70903041;70903041039;18.18066292662999;35.7386;5.499;22.0514;54.3309;2191.2913
70903041;70903041040;25.04965707089323;37.198;5.7921;20.7208;52.8648;2102.4207
70903041;70903041041;29.9225275636494;38.1543;3.5793;30.2618;54.9126;2080.6885
70903041;70903041042;28.20405956025243;39.2933;5.892;28.4975;53.8503;1962.3717
70903041;70903041043;27.55930016256806;38.6438;4.5254;27.2164;52.18;1972.7097
70903039;70903039044;46.99845316494549;37.9898;2.3023;33.5536;44.4799;1841.2054
70903039;70903039045;38.64444430582165;39.145;3.2541;31.4307;47.6173;1865.9772
70903039;70903039046;42.53400531592283;39.1308;4.2975;25.6829;48.1498;1944.614
70903039;70903039047;56.70351050782108;41.6574;3.9811;30.9476;53.9794;2583.7185
70903039;70903039048;43.29012038916892;44.463;3.911;33.8523;56.7494;2562.8035
70903039;70903039049;39.25692579321284;37.5627;3.4382;27.3092;48.2495;2149.7998
70903039;70903039050;64.38512245584019;33.9875;3.5467;26.4786;46.1095;2166.126
70903039;70903039051;120.9995639029841;39.0484;4.3998;22.0925;53.5465;2144.6238
70903039;70903039052;121.5188330310176;36.8047;5.3058;24.1541;51.1441;2231.2527
70903039;70903039053;68.44897271680929;37.7666;4.2266;27.4711;49.665;2251.3455
70903039;70903039054;40.95063563464069;44.7263;3.891;33.9261;53.7222;2440.0625
70903039;70903039055;53.74679254449251;42.9665;5.6604;31.671;58.1309;2338.9316
70903039;70903039056;57.63831611353966;40.2792;4.1302;29.0268;52.6741;2353.7166
70903039;70903039057;48.80194886022116;42.8026;4.8955;28.4404;54.2879;2419.116
70903039;70903039058;97.18947660861281;38.3034;3.6576;27.5719;50.5514;2346.4753
70903039;70903039059;83.17553449725214;39.0588;3.4928;29.2814;53.6501;2452.9519
70903081;70903081060;359.716797959059;42.5311;5.3423;34.8101;58.2651;1529.8397
70903081;70903081061;8.11836622578403;37.2955;2.3803;31.9;45.6821;1456.8718
70903081;70903081062;22.06353463528609;47.1413;2.1136;41.3605;52.2851;1363.4288
70903081;70903081063;26.21850834938741;47.9892;2.101;44.4111;56.65;1292.3787
70903037;70903037064;353.003707118444;43.8336;7.529;30.6041;64.8702;1923.9114
70903037;70903037065;354.5927903940752;35.5099;2.8142;26.362;45.0203;1841.3689
70903037;70903037066;5.029535821218218;36.68;3.492;27.1857;52.2357;1719.8165
70903035;70903035067;20.2629371639085;51.0825;6.1191;40.0453;68.9682;2033.9983
70903035;70903035068;22.27434904856804;39.9408;4.5458;33.333;59.036;1949.2366
70903035;70903035069;1.022385964666256;42.4364;5.0786;32.1993;60.8329;1871.3871
70903035;70903035070;23.95528761976763;43.7584;5.1133;33.3431;62.0676;1875.7268
70903033;70903033071;26.20310324343831;42.2834;5.8061;34.4841;63.7692;2021.416
70903033;70903033072;24.5695707481085;36.9032;2.6199;30.505;41.6506;1990.9716
70903033;70903033073;21.51224639382053;33.6404;2.8576;27.3464;41.2761;1890.8016
70903033;70903033074;17.40228666055944;38.5789;4.999;28.1185;64.3862;1802.0845
70903031;70903031075;25.14457227274553;40.403;5.0836;31.6882;53.472;1989.172
70903031;70903031076;30.89100445511204;34.7034;2.3875;25.4885;42.8031;1838.7281
70903031;70903031077;39.5186826080072;37.4433;2.7576;31.1696;46.6522;1734.4089
70903031;70903031078;31.69489833384122;46.0576;4.4009;35.5313;55.4634;1640.4573
70903029;70903029079;9.899471031889817;43.5846;6.2292;17.4765;70.3901;2563.0847
70903029;70903029080;346.382293032103;35.0317;3.8199;27.6493;54.7085;2471.1238
70903029;70903029081;344.6613357646426;42.7967;5.2966;24.2799;59.5062;2530.6267
70903029;70903029082;5.335388486832528;42.398;8.744899999999999;24.1515;62.6943;2432.6914
70903029;70903029083;16.05981767533171;32.9146;3.4071;28.6343;50.5484;2381.7278
70903029;70903029084;14.67666708921809;36.1025;4.4816;27.3651;57.7774;2451.6311
70903029;70903029085;22.35379562670585;32.7902;2.3079;26.1458;44.4823;2381.0757
70903029;70903029086;25.45262579101268;39.7324;4.0343;30.5073;56.0224;2586.9192
70903029;70903029087;49.06511869061575;38.3707;5.9729;29.768;60.552;2513.2009
70903029;70903029088;350.7648232329864;34.7079;6.0851;26.483;64.248;2338.7734
70903029;70903029089;56.7437722715555;33.9127;4.9361;21.5193;64.1461;2248.5122
70903029;70903029090;34.5418852266439;35.2975;5.866;22.6835;51.5329;2126.4778
70903029;70903029091;19.87032264713847;33.9879;3.1175;26.9535;47.6446;2139.8782
70903029;70903029092;98.90570973661772;44.2977;4.6178;29.2138;59.5271;2157.8953
70903029;70903029093;86.66218068239857;44.8312;3.9195;30.772;60.1032;2275.2454
70903029;70903029094;62.00818412153728;39.7993;5.3948;28.6937;51.3859;1977.4351
70903029;70903029095;65.92473007681791;38.8157;4.5566;24.9611;56.9655;1901.0133
70903029;70903029096;39.60790248147566;35.172;4.8618;27.927;54.4841;1895.2804
70903029;70903029097;8.539753728899512;35.1703;4.2086;20.5817;53.2231;1903.5729
70903027;70903027098;58.72637262994094;42.7836;6.4778;28.7858;60.21;2322.2449
70903027;70903027099;354.9944289677211;38.3687;4.9787;25.9791;58.5368;2243.9734
70903027;70903027100;54.4072576615748;37.8844;5.5338;29.8888;56.1448;2245.1079
70903027;70903027101;12.71026844356757;36.3539;3.9588;28.4825;53.3531;2109.5674
70903027;70903027102;351.9607514798355;43.7139;9.7064;21.681;65.2796;2155.2305
70903027;70903027103;70.52904925914223;37.1145;7.2619;27.3715;57.1155;2174.2744
70903027;70903027104;8.370235557228824;36.3865;5.938;27.6424;56.3664;2174.7227
70903025;70903025105;26.9290329218027;42.7865;7.6023;30.3851;66.21250000000001;2449.8074
70903025;70903025106;17.52821147953819;35.6605;6.3845;26.8934;67.48090000000001;2428.8765
70903025;70903025107;12.04506973786201;37.0432;6.7395;14.988;64.4212;2368.4734
70903025;70903025108;26.22742211258733;36.9326;5.5588;27.4232;66.18940000000001;2421.5627
70903025;70903025109;34.35901842156335;38.7704;5.7393;25.9899;67.40649999999999;2362.3918
70903025;70903025110;30.59370220491414;37.2064;6.0526;24.2607;62.7343;2276.4924
70903025;70903025111;56.67209453235671;34.8555;4.0294;24.8699;48.805;2164.1323
70903025;70903025112;355.7975630579826;38.2152;4.7785;21.8088;47.0668;1949.1279
70903025;70903025113;45.89164315081541;37.1119;3.6237;27.302;48.4568;1980.4471
70903025;70903025114;17.32393722198969;36.0565;4.7993;29.0425;58.3113;2145.4397
70903023;70903023115;35.43896433781796;42.1379;4.3215;33.2085;61.3235;1860.0129
70903023;70903023116;42.53784327938615;38.8433;4.2409;29.8174;53.4758;1966.5817
70912204;70912204049;214.8289847065367;33.7646;5.6927;24.7744;62.7881;2532.1392
70912204;70912204050;233.3039615679384;36.6216;4.8794;18.5489;56.4692;2286.4688
70912204;70912204051;211.5327030784759;41.9083;6.6586;28.879;61.9496;2442.8057
70912204;70912204052;252.4871837231666;38.189;6.8991;15.7864;63.2226;2306.9897
70912204;70912204053;221.821773834755;46.0444;3.3661;39.4731;58.8874;2688.7148
70912105;70912105054;139.8217544475856;44.1315;4.3423;32.7022;55.1398;2431.5447
70912105;70912105055;38.741634557857;44.6744;9.0707;29.2429;66.9663;2422.9802
70912105;70912105056;61.24380247925983;38.7362;6.4447;22.2464;58.9342;2458.2148
70912105;70912105057;109.9625503238016;43.1282;7.8808;28.061;63.261;2466.4951
70912105;70912105058;97.1856949383566;45.5314;3.8666;31.1074;58.4225;2603.356
70912105;70912105059;96.98537837360644;40.7046;6.3246;25.7088;62.7957;2475.1626
70912105;70912105060;104.1264683088114;40.587;6.3477;15.7764;61.6759;2596.9146
70912105;70912105061;38.85482376892065;34.7721;7.1313;21.2622;60.61;2591.5178
70912105;70912105062;100.1345714996337;40.4151;9.8714;21.3333;62.0136;2585.7813
70912105;70912105063;11.23394821987463;38.7942;8.898899999999999;3.5216;66.6046;2417.8621
70912105;70912105064;314.9003408231953;41.9585;8.270300000000001;17.3622;63.7686;2464.0605
70912103;70912103065;40.09806318920346;36.6043;4.8725;11.5923;46.3906;2298.7708
70912103;70912103066;37.30869048355731;34.9865;3.9295;24.1329;46.1101;2406.1829
70912103;70912103067;39.95018043034909;40.5871;5.3791;23.4811;58.263;2559.948
70912103;70912103068;63.63311190013236;34.5815;2.8097;27.6711;43.7021;2488.9158
70912103;70912103069;16.96981163866405;37.3833;8.5398;3.6255;57.4745;2622.4209
70912103;70912103070;59.33612151599635;38.9262;7.0956;11.0567;60.204;2599.7537
70912103;70912103071;32.90810199381951;33.4612;2.3015;29.6374;48.4544;2489.9314
70912103;70912103072;108.1663068657049;37.8976;7.9704;14.7247;60.9427;2460.6299
70912103;70912103073;124.3159600887247;40.3969;6.4389;19.8854;59.0586;2483.3555
70912103;70912103074;34.9988572154403;39.8054;6.7504;27.3126;62.2152;2818.2317
70912103;70912103075;347.2796140907449;40.8543;5.0128;30.4431;56.9714;2838.416
70912103;70912103076;14.74775199936894;36.8276;4.7839;24.7313;53.1903;2648.989
70912103;70912103077;344.3230147963327;34.5239;3.8672;25.1017;51.0663;2686.9272
70912103;70912103078;16.92283700282445;44.1397;5.0805;27.323;59.6763;2800.4133
70912103;70912103079;52.28063903816148;35.6216;5.808;2.0328;58.9106;2506.6704
70912101;70912101080;16.80466736537619;33.0542;4.9388;10.8555;49.1013;2520.4387
70912101;70912101081;58.0718573313423;35.6242;5.8758;27.7755;57.0167;2794.0464
70912101;70912101082;79.45825374577871;36.5325;7.5983;20.6982;62.6829;2881.3245
70912101;70912101083;355.5504910457208;43.2606;6.2149;28.7779;56.5696;2892.2976
70912101;70912101084;17.24800541967616;39.4972;7.099;11.7667;54.5197;2875.6028
70912101;70912101085;318.2910491175856;39.34;6.8424;27.4551;52.5811;2902.4155
70912101;70912101086;25.71227465384848;34.7611;3.2735;27.8368;41.7221;2700.2803
70912101;70912101087;24.79171441260254;33.6231;2.8795;24.7311;39.6345;2638.4338
70912101;70912101088;324.0456599874171;39.5568;6.9191;23.5931;60.7922;2715.4712
70912101;70912101089;340.8650982578133;36.5969;5.4386;24.4362;65.169;2751.0144
70912101;70912101090;341.8175505826532;37.5254;5.1153;28.418;54.2982;2876.7241
70912101;70912101091;356.3405451309231;40.1972;6.9013;26.7082;59.5922;2985.8254
70912101;70912101092;320.2045065027611;45.055;6.1683;27.8122;62.2353;2959.0059
70912101;70912101093;298.8987808318057;37.8285;5.9471;28.2931;54.4751;2949.8657
70912101;70912101094;298.6241716540005;39.2397;8.1098;27.0193;65.8822;2956.1763
70912101;70912101095;319.0955692490345;35.2715;3.7072;26.8254;50.4786;2702.4512
70912101;70912101096;309.0445961528294;36.4795;6.596;20.1517;53.0908;2609.2769
70903023;70903023117;71.41933579792003;38.4208;4.335;27.6376;50.9629;1963.5294
70903021;70903021118;26.3684295072164;46.5019;2.9037;39.2691;55;2278.4414
70903021;70903021119;29.30006576798752;45.3643;3.491;32.637;53.6931;2347.2742
70903021;70903021120;45.1225389077554;47.4393;3.2889;38.0902;57.9786;2440.7795
70903021;70903021121;98.92985419207454;48.207;3.0498;39.1102;56.0078;2308.189
70903021;70903021122;21.61918472624194;43.0762;6.4973;33.0668;64.39060000000001;2107.4385
70903021;70903021123;31.66693886655233;40.2945;4.6809;29.4756;61.9558;2122.325
70903021;70903021124;124.449675660898;39.52;5.9258;28.4701;63.3941;2102.0344
70903021;70903021125;73.60742019164891;37.4227;6.942;22.9972;67.78530000000001;2183.6289
70903021;70903021126;109.5399683989298;41.9193;4.2046;26.3937;54.9761;1963.9148
70903021;70903021127;33.21696815026738;36.7788;3.9641;29.8675;54.1773;2042.1056
70903021;70903021128;20.26661686062295;35.9727;3.8713;30.9534;57.9643;2097.2751
70903021;70903021129;89.30403855606482;35.3499;4.5722;28.6457;50.2935;2036.3149
70903021;70903021130;134.3994373042724;46.4251;7.4327;22.1122;65.0309;2043.5693
70903021;70903021131;117.4861258356286;39.6677;5.6836;30.5415;59.335;2034.6838
70903021;70903021132;126.1900210794842;44.2124;5.4823;29.1598;60.5819;1971.5112
70903021;70903021133;26.64459177315268;37.4253;5.4672;22.3635;64.387;1961.1281
70903021;70903021134;20.78430315890387;40.6371;5.9058;30.2446;56.4665;1953.4545
70903030;70903030135;214.3130404616854;37.0262;3.7953;25.3566;46.9626;2218.5459
70903030;70903030136;253.3460963423667;37.6519;5.8266;30.3431;64.0746;2160.7285
70903030;70903030137;198.4386544094848;42.9468;5.815;28.4639;57.2294;2150.0903
70903030;70903030138;188.5056950518879;49.0074;6.212;29.8524;63.5507;2073.8286
70903030;70903030139;259.4878023037784;36.7005;5.1667;21.5653;56.4833;2110.1218
70903030;70903030140;239.2217746058152;40.0363;4.3097;29.5838;49.9991;2105.4263
70903030;70903030141;239.8198957982425;41.3506;5.9536;23.6608;55.4938;1989.5898
70903030;70903030142;270.0183463905075;45.4134;6.9961;28.8159;67.57470000000001;1972.7864
70903030;70903030143;239.9062415665242;37.7584;7.0317;30.0812;53.0769;2034.563
70903030;70903030144;212.8885986425251;41.9579;6.8805;18.3034;57.1637;1970.874
70903030;70903030145;280.9163734051104;42.7916;5.2827;32.6995;54.8917;1968.7429
70903030;70903030146;257.4079342946922;40.8678;5.7481;29.714;69.1952;1888.7734
70903032;70903032147;257.0355322096127;39.1548;7.4314;27.5375;61.0256;1722.4994
70903032;70903032148;251.3917408815831;39.0621;6.1937;23.7479;65.54430000000001;1595.4207
70903032;70903032149;220.7850103129611;41.7138;7.3468;28.9613;59.7044;1613.324
70903032;70903032150;215.2181748284497;43.0265;6.5071;25.3405;60.7452;1665.3848
70903032;70903032151;265.9106404092271;45.3787;2.6259;38.0632;49.4857;1620.0581
70903032;70903032152;270.3080707085963;42.8715;8.1867;32.5384;60.4457;1668.3629
70903034;70903034153;273.7178590465674;37.9913;4.1596;29.1499;50.1331;2045.9528
70903034;70903034154;221.1600066140829;38.0693;3.7848;20.7722;49.8638;2146.0281
70903034;70903034155;271.6308812697654;37.1758;3.5963;24.3;47.4915;2139.2102
70903034;70903034156;222.4537945969448;36.7567;5.1061;18.0676;47.9917;2235.8257
70903034;70903034157;222.7173814850768;42.78;4.4016;30.8015;54.3493;2048.7478
70903034;70903034158;226.7187341411281;38.7976;4.6825;22.1772;48.2824;2054.9236
70903034;70903034159;235.4531367349074;38.876;2.9379;22.8968;45.3983;2152.6709
70903034;70903034160;279.3705733221864;36.3065;4.5101;28.6335;52.7618;2252.9524
70903034;70903034161;236.4706472497672;36.1728;3.2921;28.0232;44.6214;2243.4995
70903034;70903034162;207.178449356825;44.148;5.7331;26.7472;65.86660000000001;2054.9626
70903034;70903034163;229.1340660652281;40.5596;6.4895;17.1255;56.7436;2040.3738
70903034;70903034164;279.415772609821;39.1626;4.7027;31.8168;50.7039;2125.0925
70903034;70903034165;277.8208734578205;42.158;5.3989;28.5542;53.693;2173.856
70903034;70903034166;280.0517781504564;40.6772;3.9084;29.2165;50.6468;2024.849
70903034;70903034167;283.6067741981616;40.2047;5.7449;28.1654;51.4751;2076.501
70903036;70903036168;233.9214915514721;43.7985;4.5356;33.1057;57.1167;1740.3553
70903036;70903036169;235.5263254803577;38.7736;7.6584;22.6893;66.5731;1569.8336
70903036;70903036170;272.626902419156;41.9468;8.6061;17.3689;65.1785;1556.6763
70903036;70903036171;233.1814414340402;42.597;6.1009;29.2275;63.2607;1650.0981
70903036;70903036172;275.9996172780799;35.4896;4.0869;18.4924;48.7413;1721.1106
70903036;70903036173;277.4066725723568;39.5159;5.178;27.3412;58.309;1813.7147
70903036;70903036174;190.5050254182321;42.6992;6.0498;25.2703;53.0256;1709.0167
70903038;70903038175;227.7029440378147;36.8337;5.8508;26.5005;64.27630000000001;2491.0354
70903038;70903038176;198.7483396009673;38.3945;5.6421;20.9127;54.1684;2255.8005
70903038;70903038177;210.7987642822935;40.8763;7.4167;25.6277;55.6245;2332.2234
70903038;70903038178;205.0161878998094;39.9946;5.9355;26.5686;55.1806;2405.3569
70903038;70903038179;235.3906512055936;34.3475;4.145;22.7193;58.8365;2413.8538
70903038;70903038180;311.0447960256206;37.3333;6.7843;6.6485;62.1251;2261.6453
70903038;70903038181;267.8806960849821;35.4442;5.1976;20.5613;57.6721;2446.4866
70903038;70903038182;255.8352172219285;36.1563;6.2281;28.3304;69.85680000000001;2546.9243
70903038;70903038183;243.82622016151;44.6583;4.6898;19.1519;56.8717;2709.1162
70903038;70903038184;245.1957954210573;42.9573;5.9284;13.2854;57.4328;2685.5781
70903038;70903038185;246.6591513402664;39.26;8.5465;9.258100000000001;66.9012;2626.3687
70903038;70903038186;240.5277479580769;35.8426;5.0695;27.6487;61.2522;2530.5256
70903038;70903038187;226.986510494288;47.4124;3.4025;36.9357;60.4566;2657.0955
70903038;70903038188;229.4509705897695;35.812;5.9234;25.2425;61.0862;2414.0635
70903038;70903038189;241.4350512063574;40.1052;5.1502;31.4863;61.1185;2449.0508
70903038;70903038190;212.8929379276019;34.2235;2.3942;26.835;39.688;2360.5464
70903038;70903038191;226.9235754665865;33.8774;4.6636;24.7973;49.2495;2343.0938
70903038;70903038192;209.1032972221074;43.3841;5.8763;28.9332;65.6497;2428.5313
70903038;70903038193;223.0153174691955;38.8887;3.7002;30.4295;53.9666;2439.3379
70903038;70903038194;153.0694094967893;36.6845;2.579;31.6785;45.8466;2548.2502
70903038;70903038195;170.6248378039066;37.5597;3.6602;29.5416;45.7961;2489.8499
70903038;70903038196;191.6868281432819;37.8209;4.3199;29.1629;52.2312;2299.5466
70903038;70903038197;188.0053742928959;42.2631;5.5094;28.7313;53.8688;2437.4053
70903038;70903038198;186.7760603932055;41.5779;3.4904;34.3024;53.6419;2439.8987
70903038;70903038199;198.9202697400719;42.3302;8.055199999999999;2.1812;57.6442;2439.2476
70903038;70903038200;173.2078323618759;37.2914;2.3176;32.8392;46.9589;2390.2095
70903038;70903038201;169.5858651974725;37.6674;4.0624;28.9785;46.9589;2297.269
70903038;70903038202;161.4052438389444;36.8819;4.7368;22.8228;46.5279;2390.5073
70903038;70903038203;161.4294964813421;37.4442;3.6366;27.5169;52.7905;2254.6538
70903040;70903040204;198.4887337294645;41.1787;3.7187;26.6733;55.4262;2207.074
70903040;70903040205;211.4226624049425;41.9031;3.9168;30.2688;58.7412;2229.2571
70903040;70903040206;230.1990073201732;40.2106;4.0159;25.6581;53.507;2258.5313
70903040;70903040207;209.8567294863927;40.9872;3.1259;34.5029;50.584;2459.3896
70903040;70903040208;221.7554502541579;45.8504;4.4522;32.3496;57.7957;2463.2778
70903040;70903040209;184.1393811801684;44.69;3.4273;36.6348;56.0177;2463.9673
70903040;70903040210;209.9327262358513;36.1202;2.5813;30.6092;42.4459;2540.946
70903040;70903040211;200.611444256708;38.991;3.5136;30.2263;49.9661;2606.377
70903040;70903040212;180.6111318044365;39.9823;3.2383;30.8927;50.0109;2487.7463
70903040;70903040213;242.818016128569;42.4055;3.922;30.4407;55.3658;2527.1802
70903040;70903040214;213.298277301529;39.4788;3.942;33.1041;50.1837;2590.4133
70903040;70903040215;230.3040112790579;42.4266;3.0404;35.0463;52.0129;2376.8784
70903040;70903040216;186.1787624727209;45.2439;3.7101;35.271;54.2676;2369.1101
70903042;70903042217;222.7657741735505;40.6406;6.0887;28.939;53.143;1936.1274
70903042;70903042218;219.122428207977;43.0559;5.6415;28.9006;63.671;2017.2416
70903042;70903042219;181.0887638934234;39.4612;2.5988;28.6355;45.654;2390.8879
70903042;70903042220;230.3368493344527;37.5221;2.6645;27.4963;45.5851;2635.6602
70903042;70903042221;236.6225251424559;40.795;4.5601;31.0635;56.5668;2629.8308
70903042;70903042222;215.1206792641776;41.354;3.6888;21.779;53.8503;2663.8147
70903042;70903042223;210.7839287254806;44.8981;4.7073;28.0423;62.2564;2459.1106
70903042;70903042224;227.9568995043495;40.6947;4.5642;27.9795;55.8645;2455.8401
70903042;70903042225;269.6387227382346;39.0074;3.5721;27.599;48.5117;2547.0298
70903042;70903042226;221.3488312905744;39.5937;2.7848;30.4435;58.4801;2501.1843
70903042;70903042227;221.9729982673086;39.5405;4.3046;28.5222;61.0507;2480.9883
70903042;70903042228;254.9562551298463;38.5574;3.4237;33.9023;54.5001;2447.8499
70903042;70903042229;254.2081624028951;36.6962;2.3529;29.589;43.259;2547.2146
70903042;70903042230;236.2359367030226;41.3223;3.5297;30.7194;49.5328;2455.843
70903042;70903042231;238.2924753353042;39.1814;3.9998;22.8333;47.2515;2553.9021
70903042;70903042232;256.2888777701144;36.155;2.628;27.3807;42.8515;2314.2917
70903042;70903042233;209.6975294238278;38.2322;3.937;25.0987;49.5526;2217.6931
70903042;70903042234;213.2113604351633;39.0521;3.9759;29.9196;56.502;2311.4404
70903042;70903042235;231.6532343650136;38.8316;3.4137;30.4581;52.4755;2242.4014
70903042;70903042236;246.5056659872516;38.1947;4.0842;29.521;47.7652;2231.363
70903042;70903042237;245.566396938602;35.6366;3.9112;26.2838;50.3752;2336.8186
70903042;70903042238;221.3446005428208;36.4257;2.1024;31.1939;42.5094;2360.874
70903042;70903042239;254.0637922725215;35.3873;3.8129;21.1355;49.4378;2231.217
