Datum,Intervall,Lawinengrad,Schneehöhe,Schneehöhe_Norm,Niederschlag,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_gestern,Wolken,Wolken_Norm,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Lawinenabgänge,Distanz,ZEIT,Lawinen_Art,Volumen,ID,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude,Avalanche
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,19.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,1
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,18.0,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002,1
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Lockerschneelawine naß,mittel,27.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,1
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,31.0,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,1
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Schneebrettlawine naß,groß,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,21.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,1
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,16.0,236.81701527625484,36.16575,5.3207,23.699150000000003,52.54575,2344.71655,1
1981-03-11 00:00:00, 1980/ 1981,33.0,81.0,60.1047561464412,6.0,5.4,43.2,11.2,5.9,47.2,16.8,7.7,61.6,12.0,0.0,0.0,0.0,315.0,9.899494936788487,3.535533905923716,14.0,-35.63818177116543,12.72792206139033,7.0,70.0,25.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,59.69171287290537,1899-12-30 00:00:00,Schneebrettlawine naß,groß,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
1981-03-12 00:00:00, 1980/ 1981,33.0,79.0,58.21412898076048,16.7,1.2,9.6,21.6,4.8,38.4,23.6,-0.2,-1.6,30.8,0.0,0.0,0.0,45.0,9.899494936586404,9.899494936788487,14.0,35.63818177189294,-35.63818177116543,12.0,120.0,35.0,3.0,1.0,6.0,60.0,3.0,30.0,0.0,0.0,68.78847136470283,,,,,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998,0
1981-03-13 00:00:00, 1980/ 1981,33.0,98.0,71.21179832152666,6.9,-2.8,-22.4,4.8,-2.1,-16.8,19.2,-4.2,-33.6,-0.8,0.0,0.0,0.0,315.0,2.121320343597533,9.899494936586404,3.0,-7.636753236678307,35.63818177189294,17.0,170.0,60.0,71.0,2.0,8.0,80.0,20.0,200.0,30.0,0.0,109.7747692291703,,,,,271.6647666395917,41.9246,4.6595,33.076,54.9209,1980.7611,0
1981-03-14 00:00:00, 1980/ 1981,33.0,106.0,76.37211520522568,0.1,-4.8,-38.4,-11.2,-0.2,-1.6,-8.4,-3.2,-25.6,-16.8,0.0,0.0,0.0,315.0,0.7071067811991778,2.121320343597533,1.0,-2.545584412226102,-7.636753236678307,21.0,210.0,85.0,0.0,2.0,8.0,80.0,10.0,100.0,209.0,0.0,75.27009705064728,,,,,298.1447446617573,41.6731125,7.1471,0.0,65.40911249999999,2735.1634,0
1981-03-15 00:00:00, 1980/ 1981,33.0,103.0,74.19491381509592,6.7,-5.0,-40.0,-19.2,-2.6,-20.8,-0.8,-4.4,-35.2,-12.8,0.0,0.0,0.0,45.0,0.7071067811847431,0.7071067811991778,1.0,2.545584412278067,-2.545584412226102,26.0,260.0,105.0,45.0,2.0,9.0,90.0,0.0,0.0,163.0,0.0,89.94142295929053,,,,,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,0
1981-03-16 00:00:00, 1980/ 1981,33.0,111.0,80.17071649593437,7.600000000000001,-5.3,-42.4,-20.0,-3.4,-27.2,-10.4,-6.0,-48.0,-17.6,0.0,0.0,0.0,45.0,2.121320343554229,0.7071067811847431,3.0,7.636753236834201,2.545584412278067,30.0,300.0,130.0,71.0,7.0,8.0,80.0,14.0,140.0,50.0,0.0,147.6824815477125,,,,,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,0
1981-03-17 00:00:00, 1980/ 1981,33.0,117.0,82.74753725640602,7.7,-10.4,-83.2,-21.2,-2.0,-16.0,-13.6,-6.7,-53.6,-24.0,0.0,0.0,0.0,225.0,-0.7071067811775259,2.121320343554229,1.0,-2.545584412304049,7.636753236834201,40.0,400.0,150.0,0.0,0.0,0.0,0.0,16.0,160.0,150.0,3.0,210.7755312106597,1899-12-30 00:00:00,Schneebrettlawine trocken,mittel,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
1981-03-17 00:00:00, 1980/ 1981,33.0,117.0,82.74753725640602,7.7,-10.4,-83.2,-21.2,-2.0,-16.0,-13.6,-6.7,-53.6,-24.0,0.0,0.0,0.0,225.0,-0.7071067811775259,2.121320343554229,1.0,-2.545584412304049,7.636753236834201,40.0,400.0,150.0,0.0,0.0,0.0,0.0,16.0,160.0,150.0,3.0,210.7755312106597,1899-12-30 00:00:00,Schneebrettlawine trocken,mittel,14.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,1
1981-03-17 00:00:00, 1980/ 1981,33.0,117.0,82.74753725640602,7.7,-10.4,-83.2,-21.2,-2.0,-16.0,-13.6,-6.7,-53.6,-24.0,0.0,0.0,0.0,225.0,-0.7071067811775259,2.121320343554229,1.0,-2.545584412304049,7.636753236834201,40.0,400.0,150.0,0.0,0.0,0.0,0.0,16.0,160.0,150.0,3.0,210.7755312106597,1899-12-30 00:00:00,Schneebrettlawine trocken,mittel,17.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,1
1981-03-18 00:00:00, 1980/ 1981,33.0,145.0,100.7156394598184,2.0,-10.1,-80.8,-41.6,-9.6,-76.8,-8.0,-10.1,-80.8,-26.8,0.0,0.0,0.0,45.0,0.7071067811847431,-0.7071067811775259,1.0,2.545584412278067,-2.545584412304049,56.0,560.0,200.0,71.0,7.0,8.0,80.0,20.0,200.0,202.0,0.0,404.6651216070736,,,,,291.03853265339706,44.495709090909095,5.800336363636363,15.979145454545455,61.01829999999998,2256.9431545454545,0
1981-03-19 00:00:00, 1980/ 1981,33.0,123.0,84.08950056899923,0.0,-12.7,-101.6,-40.4,-4.0,-32.0,-38.4,-7.8,-62.4,-40.4,0.0,0.0,0.0,45.0,0.7071067811847431,0.7071067811847431,1.0,2.545584412278067,2.545584412278067,50.0,500.0,280.0,0.0,2.0,8.0,80.0,9.0,90.0,262.0,0.0,339.8650126954417,,,,,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,0
1981-03-20 00:00:00, 1980/ 1981,33.0,115.0,78.40908818993697,0.0,-4.8,-38.4,-50.8,5.0,40.0,-16.0,-0.7000000000000001,-5.600000000000001,-31.2,0.0,0.0,0.0,135.0,-2.121320343575881,0.7071067811847431,3.0,7.636753236756254,2.545584412278067,30.0,300.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,133.0203257909488,,,,,34.688782218015966,40.63506666666667,6.611666666666667,6.015999999999999,57.45053333333334,2166.8580666666667,0
1981-03-21 00:00:00, 1980/ 1981,33.0,114.0,76.21555797917632,0.0,-3.1,-24.8,-19.2,5.0,40.0,20.0,-1.1,-8.8,-2.8,0.0,0.0,0.0,180.0,-3.0,-2.121320343575881,3.0,-1.1023849469989769e-10,7.636753236756254,20.0,200.0,150.0,0.0,1.0,6.0,60.0,0.0,0.0,47.0,0.0,75.55715861736066,,,,,291.2941028496267,42.673878947368415,7.093168421052632,13.11735263157895,57.314842105263146,2206.0591894736845,0
1981-03-22 00:00:00, 1980/ 1981,33.0,117.0,80.02072184574706,0.0,-3.0,-24.0,-12.4,3.8,30.4,20.0,0.2,1.6,-4.4,0.0,0.0,0.0,225.0,-2.121320343532578,-3.0,3.0,-7.636753236912147,-1.1023849469989769e-10,11.0,110.0,100.0,0.0,0.0,2.0,20.0,0.0,0.0,9.0,0.0,50.35868051213111,,,,,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,0
1981-03-23 00:00:00, 1980/ 1981,22.0,110.0,75.7987034343764,0.6,-2.6,-20.8,-12.0,5.600000000000001,44.8,15.2,3.4,27.2,0.8,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,1.0,10.0,55.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,44.17019676930902,,,,,55.32502943698503,38.3117,2.6726,30.3754,45.4725,2042.2484,0
1981-03-24 00:00:00, 1980/ 1981,33.0,110.0,75.17084543739425,5.5,2.3,18.4,-10.4,5.4,43.2,22.4,3.8,30.4,13.6,0.0,0.0,0.0,90.0,-5.613997415272569e-11,-0.7071067811775259,11.0,39.6,-2.545584412304049,2.0,20.0,5.0,0.0,2.0,7.0,70.0,1.0,10.0,0.0,4.0,56.63215600420899,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,18.0,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002,1
1981-03-24 00:00:00, 1980/ 1981,33.0,110.0,75.17084543739425,5.5,2.3,18.4,-10.4,5.4,43.2,22.4,3.8,30.4,13.6,0.0,0.0,0.0,90.0,-5.613997415272569e-11,-0.7071067811775259,11.0,39.6,-2.545584412304049,2.0,20.0,5.0,0.0,2.0,7.0,70.0,1.0,10.0,0.0,4.0,56.63215600420899,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1981-03-24 00:00:00, 1980/ 1981,33.0,110.0,75.17084543739425,5.5,2.3,18.4,-10.4,5.4,43.2,22.4,3.8,30.4,13.6,0.0,0.0,0.0,90.0,-5.613997415272569e-11,-0.7071067811775259,11.0,39.6,-2.545584412304049,2.0,20.0,5.0,0.0,2.0,7.0,70.0,1.0,10.0,0.0,4.0,56.63215600420899,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,14.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,1
1981-03-24 00:00:00, 1980/ 1981,33.0,110.0,75.17084543739425,5.5,2.3,18.4,-10.4,5.4,43.2,22.4,3.8,30.4,13.6,0.0,0.0,0.0,90.0,-5.613997415272569e-11,-0.7071067811775259,11.0,39.6,-2.545584412304049,2.0,20.0,5.0,0.0,2.0,7.0,70.0,1.0,10.0,0.0,4.0,56.63215600420899,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,16.0,236.81701527625484,36.16575,5.3207,23.699150000000003,52.54575,2344.71655,1
1981-03-25 00:00:00, 1980/ 1981,33.0,105.0,70.77206080863225,6.100000000000001,4.0,32.0,9.2,9.0,72.0,21.6,4.600000000000001,36.8,15.2,0.0,0.0,0.0,45.0,5.656854249477945,-5.613997415272569e-11,8.0,20.36467529822454,39.6,5.0,50.0,10.0,63.0,2.0,8.0,80.0,0.0,0.0,10.0,0.0,62.07677082243369,,,,,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,0
1981-03-26 00:00:00, 1980/ 1981,33.0,100.0,66.27837077538089,7.2,9.0,72.0,16.0,6.100000000000001,48.8,36.0,0.8,6.4,18.4,0.0,0.0,0.0,225.0,-7.778174592952785,5.656854249477945,11.0,-28.00142853534454,20.36467529822454,3.0,30.0,25.0,3.0,1.0,2.0,20.0,0.0,0.0,3.0,0.0,55.90599562340228,,,,,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,0
1981-03-27 00:00:00, 1980/ 1981,33.0,97.0,63.85398081907172,0.0,-3.6,-28.8,36.0,5.600000000000001,44.8,24.4,-1.2,-9.6,3.2,0.0,0.0,0.0,315.0,0.7071067811991778,-7.778174592952785,1.0,-2.545584412226102,-28.00142853534454,4.0,40.0,15.0,0.0,7.0,2.0,20.0,0.0,0.0,1.0,0.0,52.82526158496113,,,,,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,0
1981-03-28 00:00:00, 1980/ 1981,33.0,93.0,61.00178946381243,0.0,-0.6,-4.8,-14.4,9.8,78.4,22.4,4.2,33.6,-4.8,0.0,0.0,0.0,180.0,-1.0,0.7071067811991778,1.0,-3.6746164899965906e-11,-2.545584412226102,5.0,50.0,20.0,0.0,7.0,2.0,20.0,0.0,0.0,0.0,0.0,54.17648176981465,,,,,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,0
1981-03-29 00:00:00, 1980/ 1981,33.0,90.0,58.83518260608306,0.7000000000000001,4.2,33.6,-2.4,4.600000000000001,36.8,39.2,4.0,32.0,16.8,0.0,0.0,0.0,315.0,2.121320343597533,-1.0,3.0,-7.636753236678307,-3.6746164899965906e-11,6.0,60.0,25.0,0.0,1.0,5.0,50.0,0.0,0.0,0.0,1.0,55.21007473370596,1899-12-30 00:00:00,Schneebrettlawine naß,groß,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1981-03-30 00:00:00, 1980/ 1981,33.0,90.0,57.69230769230769,0.1,4.600000000000001,36.8,16.8,5.2,41.6,18.4,6.8,54.4,16.0,0.0,0.0,0.0,180.0,-5.0,2.121320343597533,5.0,-1.8373082449982947e-10,-7.636753236678307,7.0,70.0,30.0,2.0,1.0,6.0,60.0,0.0,0.0,0.0,1.0,59.81696075117815,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,19.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,1
1981-03-31 00:00:00, 1980/ 1981,33.0,50.0,32.47392265125477,0.0,7.3,58.4,18.4,8.4,67.2,20.8,4.8,38.4,27.2,0.0,0.0,0.0,180.0,-23.0,-5.0,23.0,-8.451617926992157e-10,-1.8373082449982947e-10,0.0,0.0,35.0,0.0,1.0,6.0,60.0,0.0,0.0,0.0,0.0,61.04249348206968,,,,,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,0
1981-04-01 00:00:00, 1980/ 1981,33.0,34.0,22.15639830454965,0.0,3.7,29.6,29.2,10.0,80.0,33.6,5.100000000000001,40.8,19.2,0.0,0.0,0.0,225.0,-3.535533905887629,-23.0,5.0,-12.72792206152024,-8.451617926992157e-10,1.0,10.0,0.0,2.0,1.0,6.0,60.0,0.0,0.0,0.0,0.0,67.28120898920335,,,,,275.52175426542595,42.58717894736842,7.489589473684211,3.4162157894736835,71.13368421052631,2555.3687789473684,0
1981-04-02 00:00:00, 1980/ 1981,22.0,27.0,17.82356476734667,0.0,3.0,24.0,14.8,9.4,75.2,40.0,4.8,38.4,20.4,0.0,0.0,0.0,180.0,-5.0,-3.535533905887629,5.0,-1.8373082449982947e-10,-12.72792206152024,0.0,0.0,5.0,2.0,1.0,5.0,50.0,0.0,0.0,0.0,0.0,63.16519769298259,,,,,264.47193195002416,43.07067142857143,8.680310714285714,9.192778571428573,69.46987857142857,2887.1474285714285,0
1981-04-03 00:00:00, 1980/ 1981,22.0,27.0,17.51523438714121,0.0,3.0,24.0,12.0,8.4,67.2,37.6,3.2,25.6,19.2,0.0,0.0,0.0,180.0,-5.0,-5.0,5.0,-1.8373082449982947e-10,-1.8373082449982947e-10,0.0,0.0,0.0,2.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,59.42926537284332,,,,,313.3576608990387,41.10323333333333,5.3846,31.22615,54.98563333333333,2040.6385333333335,0
1981-04-04 00:00:00, 1980/ 1981,22.0,20.0,13.16051852475118,2.1,2.3,18.4,12.0,8.0,64.0,33.6,4.8,38.4,12.8,0.0,0.0,0.0,180.0,-3.0,-5.0,3.0,-1.1023849469989769e-10,-1.8373082449982947e-10,3.0,30.0,0.0,0.0,1.0,4.0,40.0,0.0,0.0,0.0,0.0,61.68745312427613,,,,,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713,0
1981-04-05 00:00:00, 1980/ 1981,22.0,22.0,14.55785005472603,5.0,0.2,1.6,9.2,1.8,14.4,32.0,-0.6,-4.8,19.2,0.0,0.0,0.0,315.0,2.121320343597533,-3.0,3.0,-7.636753236678307,-1.1023849469989769e-10,5.0,50.0,15.0,0.0,2.0,8.0,80.0,0.0,0.0,0.0,0.0,59.69383136180834,,,,,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,0
1981-04-06 00:00:00, 1980/ 1981,22.0,21.0,14.22121847178652,0.0,-1.4,-11.2,0.8,8.5,68.0,7.2,-2.2,-17.6,-2.4,0.0,0.0,0.0,135.0,-5.656854249535684,2.121320343597533,8.0,20.36467529801667,-7.636753236678307,8.0,80.0,25.0,45.0,2.0,8.0,80.0,3.0,30.0,0.0,0.0,66.73559134316775,,,,,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,0
1981-04-07 00:00:00, 1980/ 1981,22.0,14.0,9.26780329675791,0.0,3.0,24.0,-5.600000000000001,7.0,56.0,34.0,4.0,32.0,-8.8,0.0,0.0,0.0,225.0,-5.656854249420207,-5.656854249535684,8.0,-20.36467529843239,20.36467529801667,0.0,0.0,40.0,2.0,0.0,2.0,20.0,0.0,0.0,30.0,0.0,44.4597750606138,,,,,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334,0
1981-04-08 00:00:00, 1980/ 1981,22.0,9.0,6.019456811542436,0.1,2.3,18.4,12.0,10.2,81.60000000000001,28.0,4.3,34.4,16.0,0.0,0.0,0.0,180.0,-5.0,-5.656854249420207,5.0,-1.8373082449982947e-10,-20.36467529843239,0.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,9.0,0.0,59.92583219142603,,,,,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,0
1981-04-09 00:00:00, 1980/ 1981,22.0,0.0,0.0,4.8,1.6,12.8,9.2,6.0,48.0,40.8,2.0,16.0,17.2,0.0,0.0,0.0,135.0,-3.535533905959802,-5.0,5.0,12.72792206126042,-1.8373082449982947e-10,0.0,0.0,0.0,1.0,2.0,8.0,80.0,0.0,0.0,3.0,0.0,63.84839282785281,,,,,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,0
1981-04-10 00:00:00, 1980/ 1981,22.0,2.0,1.334411678708462,0.0,0.0,0.0,6.4,7.8,62.4,24.0,3.4,27.2,8.0,0.0,0.0,0.0,225.0,-5.656854249420207,-3.535533905959802,8.0,-20.36467529843239,12.72792206126042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0706049104745,,,,,82.52137390556972,39.48648461538461,8.214153846153847,14.862284615384615,71.69213846153846,1822.6457692307695,0
1981-04-11 00:00:00, 1980/ 1981,22.0,4.0,2.650070299487544,0.0,2.0,16.0,0.0,8.0,64.0,31.2,5.0,40.0,13.6,0.0,0.0,0.0,180.0,-5.0,-5.656854249420207,5.0,-1.8373082449982947e-10,-20.36467529843239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.44164403092545,,,,,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,0
1981-04-12 00:00:00, 1980/ 1981,22.0,5.0,3.310593880210412,0.0,2.1,16.8,8.0,8.2,65.6,32.0,5.2,41.6,20.0,0.0,0.0,0.0,180.0,-3.0,-5.0,3.0,-1.1023849469989769e-10,-1.8373082449982947e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.97400021094656,,,,,82.52137390556972,39.48648461538461,8.214153846153847,14.862284615384615,71.69213846153846,1822.6457692307695,0
1981-04-13 00:00:00, 1980/ 1981,22.0,4.0,2.57560985578711,0.0,3.0,24.0,8.4,8.6,68.8,32.8,5.0,40.0,20.8,0.0,0.0,0.0,225.0,-5.656854249420207,-3.0,8.0,-20.36467529843239,-1.1023849469989769e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.30874937506669,,,,,289.799831793751,43.1391,7.52,0.0,66.6961,2068.9832,0
1981-04-14 00:00:00, 1980/ 1981,22.0,4.0,2.551710926537077,0.0,2.8,22.4,12.0,8.6,68.8,34.4,5.0,40.0,20.0,0.0,0.0,0.0,180.0,-5.0,-5.656854249420207,5.0,-1.8373082449982947e-10,-20.36467529843239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.49159922943679,,,,,55.32502943698503,38.3117,2.6726,30.3754,45.4725,2042.2484,0
1981-04-15 00:00:00, 1980/ 1981,22.0,4.0,2.573099438165135,0.0,2.6,20.8,11.2,9.6,76.8,34.4,5.600000000000001,44.8,20.0,0.0,0.0,0.0,180.0,-5.0,-5.0,5.0,-1.8373082449982947e-10,-1.8373082449982947e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49308985558741,,,,,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,0
1981-04-16 00:00:00, 1980/ 1981,22.0,5.0,3.192724392217539,2.0,1.4,11.2,10.4,3.8,30.4,38.4,0.3,2.4,22.4,0.0,0.0,0.0,315.0,0.7071067811991778,-5.0,1.0,-2.545584412226102,-1.8373082449982947e-10,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,57.86398414619204,,,,,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334,0
1981-04-17 00:00:00, 1980/ 1981,22.0,4.0,2.5,0.7000000000000001,-6.8,-54.4,5.600000000000001,-0.6,-4.8,15.2,-6.600000000000001,-52.8,1.2,0.0,0.0,0.0,45.0,2.121320343554229,0.7071067811991778,3.0,7.636753236834201,-2.545584412226102,1.0,10.0,0.0,85.0,4.0,4.0,40.0,1.0,10.0,0.0,0.0,60.0697860597555,,,,,313.3576608990387,41.10323333333333,5.3846,31.22615,54.98563333333333,2040.6385333333335,0
1981-04-18 00:00:00, 1980/ 1981,22.0,12.0,7.484407721835757,0.3,-10.8,-86.4,-27.2,-9.6,-76.8,-2.4,-10.8,-86.4,-26.4,0.0,0.0,0.0,360.0,5.0,2.121320343554229,5.0,3.6746164899965905e-10,7.636753236834201,1.0,10.0,5.0,71.0,2.0,8.0,80.0,12.0,120.0,10.0,0.0,88.83144037645991,,,,,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333,0
1981-04-19 00:00:00, 1980/ 1981,22.0,15.0,9.231630015080846,0.0,-14.4,-115.2,-43.2,-4.4,-35.2,-38.4,-7.2,-57.6,-43.2,0.0,0.0,0.0,225.0,-2.121320343532578,5.0,3.0,-7.636753236912147,3.6746164899965905e-10,2.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0,0.0,45.21555801469293,,,,,297.4722060764574,45.02354,5.96672,37.16834,62.701240000000006,1940.334,0
1981-04-20 00:00:00, 1980/ 1981,22.0,8.0,5.050130166881581,0.4,-8.4,-67.2,-57.6,-2.0,-16.0,-17.6,-4.8,-38.4,-28.8,0.0,0.0,0.0,45.0,2.121320343554229,-2.121320343532578,3.0,7.636753236834201,-7.636753236912147,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,47.89074855485462,,,,,264.47193195002416,43.07067142857143,8.680310714285714,9.192778571428573,69.46987857142857,2887.1474285714285,0
1981-04-21 00:00:00, 1980/ 1981,22.0,7.0,4.379024986536048,0.0,-6.5,-52.0,-33.6,-2.5,-20.0,-8.0,-2.8,-22.4,-19.2,0.0,0.0,0.0,180.0,-8.0,2.121320343554229,8.0,-2.9396931919972725e-10,7.636753236834201,2.0,20.0,10.0,1.0,7.0,8.0,80.0,2.0,20.0,12.0,0.0,57.51904757182975,,,,,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,0
